web-scraper-order,web-scraper-start-url,link,link-href,name,price,description,image_url-src
"1769332632-1","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV 32"" ECOSAT LED HD / Noir / ECO32T2 + Cadeau Offert","https://www.tunisianet.com.tn/televiseurs/92101-tv-32-ecosat-led-hd-noir-eco32t2-cadeau-offert.html","TV 32"" ECOSAT LED HD / Noir / ECO32T2 + Cadeau Offert","389,000 DT","Résolution : 1366 x 768 Pixels LED HD - Taux de rafraîchissement : 60 Hz - Luminosité : 200 nits - Connecteurs : 3x HDMI, 2x USB, 1x Mini Av, 1x Prise Casque - Couleur : Gris - Garantie 2 ans 
+ Cadeau Offert
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/461194-large/tv-32-ecosat-led-hd-noir-eco32t2-cadeau-offert.jpg"
"1769332634-2","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV VEGA 32"" HD / avec Récepteur intégré","https://www.tunisianet.com.tn/televiseurs/91369-tv-vega-32-hd-avec-recepteur-integre.html","TV VEGA 32"" HD / avec Récepteur intégré","399,000 DT","TV VEGA 32"" HD Récepteur intégré - Résolution : 1366 x 768 Pixels - Temps de réponse : 9.5ms - Luminosité : 180cd/m2 - Contraste : 3000:1 - Aspect ratio : 16:9 - Couleurs maximale : 16.7M - Sortie Audio : 2 × 8W - Google Play - NETFLIX - YouTube - Chromecast intégré - Fonctionne avec Google assistant - Angle de vue : 178°/178° - Connecteurs : 2x HDMI, 2x USB - Poids Net : 2.9 Kg - Dimensions (avec pieds) : 719.2 x 205 x 471.5 - Garantie 3ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/457175-large/tv-vega-32-hd-avec-recepteur-integre.jpg"
"1769332637-3","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV 32"" TELEFUNKEN C7 HD avec RECEPTEUR INTEGRE / Noir / TV32C7","https://www.tunisianet.com.tn/televiseurs/83599-tv-32-telefunken-c7-hd-recepteur-integre.html","TV 32"" TELEFUNKEN C7 HD avec RECEPTEUR INTEGRE / Noir / TV32C7","399,000 DT","TV 32"" TELEFUNKEN - Résolution : 1366 x 768 Pixels HD - Taux de rafraîchissement : 60 Hz - Luminosité : 200 nits - Dolby Digital + - Sortie Audio : 8W x 8W - Transmission Numérique Terrestre ""TNT"" - Connecteurs : 2x HDMI, 2x USB, 1x Mini Av, 1x Prise Casque - Dimensions : 720 x 188.5 x 480 - Couleur : Noir - Garantie 3ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/417015-large/tv-32-telefunken-c7-hd-recepteur-integre.jpg"
"1769332639-4","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV MAXWELL 32"" QLED HD AVEC RÉCEPTEUR INTÉGRÉ","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/91204-tv-maxwell-32-qled-hd-avec-recepteur-integre.html","TV MAXWELL 32"" QLED HD AVEC RÉCEPTEUR INTÉGRÉ","399,000 DT","TV MAXWELL 32"" M20 HD QLED avec Récepteur Intégré - Résolution : 1366 x 768 pixels HD - Taux de rafraichissement : 60Hz - Haut parleurs : 2 × 8W - Contraste : 3000:1 - Luminosité : 250 nits - Audio Dolby - Frameless - Connecteurs : 2 x HDMI, 1x USB,1x AV IN, 1x DVB_S/S2, 1 x DVB_T/C/T2, 1x COAXIAL - Dimensions : 715.2 x 131.9 x 471.8 mm - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/456641-large/tv-maxwell-32-qled-hd-avec-recepteur-integre.jpg"
"1769332641-5","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV IFFALCON 32"" S55 HD Smart Google TV","https://www.tunisianet.com.tn/televiseurs/91968-tv-iffalcon-32-s55-hd-smart-google-tv.html","TV IFFALCON 32"" S55 HD Smart Google TV","459,000 DT","TV IFFALCON 32"" S55 HD Smart - Résolution : 1366 x 768 Pixels - Système d'Exploitation : Google TV - Taux de rafraîchissement : 60 Hz - Puissance Audio : 2 x 8W - HDR 10 - Rapport de contraste : 3000:1 - Dolby Audio immersif - Google Cast - Dimensions (LxHxP) : 715 x 180 x 465mm (avec support), 715 x 75 x 422 mm (Sans Support) - Connecteurs : 2x HDMI, 1x USB 1x Sortie Audio - Montage mural VESA : 100 x 100 mm - Connectivité : Bluetooth 5.0, Wifi 4 - Couleur : Noir - Garantie 2ans
+ Livraison + Installation et Mise en Marche Gratuite*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/460345-large/tv-iffalcon-32-s55-hd-smart-google-tv.jpg"
"1769332644-6","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","Téléviseur Newstar Smart 32"" HD Android avec Récepteur intégré (NEWSTAR-32553S)","https://www.tunisianet.com.tn/televiseurs/60524-televiseur-newstar-smart-32-hd-android-avec-recepteur-integre-newstar-32553s.html","Téléviseur Newstar Smart 32"" HD Android avec Récepteur intégré (NEWSTAR-32553S)","499,000 DT","TV Newstar 32"" HD LED -  Résolution 1366 x 768 pixels - Smart TV - Android - Récepteur intégré - Wifi - Bluetooth - 1x RJ45 - Netflix - Youtube - HBB TV - Google assistance - Aspect ratio 16:9 - Haut Parleur 2x 6W - Réduction Dynamique de bruit - Verrouillage enfants - 2x HDMI -1x VGA - 2x USB - Port AV - 1x Sortie Casque - Garantie 1 an

+ Livraison + Installation et Mise en Marche Gratuites *(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/385317-large/televiseur-newstar-smart-32-hd-android-avec-recepteur-integre-newstar-32553s.jpg"
"1769332646-7","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TV IRIS LED 32"" HD SMART TV / 32C3030","https://www.tunisianet.com.tn/televiseurs/90075-tv-iris-led-32-hd-smart-tv-32c3030.html","TV IRIS LED 32"" HD SMART TV / 32C3030","499,000 DT","Téléviseur IRIS LED 32"" HD - Résolution : 1366 x 768 Pixels - Smart TV - Fonctionne avec Coolink - Connectivité : Wi-Fi, Bluetooth - Connecteurs : 2 x HDMI 1.4, 2 x USB2.0 ,1x RJ45 - Couleur : Noir - Garantie 2 ans
+ Livraison + Installation et Mise en Marche Gratuites

*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/451744-large/tv-iris-led-32-hd-smart-tv-32c3030.jpg"
"1769332649-8","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TELEEVISEUR TELEFUNKEN E3F 32"" HD GOOGLE TV + RECEPTEUR INTEGRE","https://www.tunisianet.com.tn/tv-son-photos/89541-teleeviseur-telefunken-e3f-32-hd-google-tv-recepteur-integre.html","TELEEVISEUR TELEFUNKEN E3F 32"" HD GOOGLE TV + RECEPTEUR INTEGRE","559,000 DT","Téléviseur TELEFUNKEN 32"" LED HD - Résolution : 1366 x 768 Pixels HD - Système d'explopitation : Google TV - Processeur Quad Core ARM Cortex A55 (1.5GHz) - Assistant Google - Dolby Audio - Sortie Audio : 2 x 10W - Connecteurs : 2x HDMI, 2x USB, 1x RJ45 - Fonction : trouver ma télécommande - Connectivité : Wi-Fi Dual (2.4G/5G), Bluetooth 5 - Avec Récepteur intégré - Vesa : 200 x 100 mm - Dimensions : 71.80 x 7.07 x 42.68 cm - Garantie 3 ans","https://www.tunisianet.com.tn/447625-large/teleeviseur-telefunken-e3f-32-hd-google-tv-recepteur-integre.jpg"
"1769332651-9","https://www.tunisianet.com.tn/665-televiseurs?page=40&order=product.price.desc","TELEEVISEUR TELEFUNKEN 32"" LED HD GOOGLE TV NOIR + RECEPTEUR INTEGRE","https://www.tunisianet.com.tn/tv-son-photos/78446-teleeviseur-telefunken-32-led-hd-google-tv-noir-recepteur-integre.html","TELEEVISEUR TELEFUNKEN 32"" LED HD GOOGLE TV NOIR + RECEPTEUR INTEGRE","559,000 DT","Téléviseur TELEFUNKEN 32"" LED HD - Taux de rafraîchissement : 60 Hz - Résolution : 1366 x 768 Pixels HD - Système d'exploitation : Google TV - Processeur Quad Core 1.5GHz - Assistant Google - Luminosité : 200 nits - Réglage luminosité automatique - Dolby Digital+ - Sortie Audio : 10W x 10W - Connecteurs : 2x HDMI, 2x USB, 1x RJ45 - Connectivité : Wi-Fi Dual (2.4G/5G), Bluetooth 5.1 - Récepteur intégré - Dimensions : 71.80 x 7.07 x 42.68cm - Couleur : Noir - Garantie 3 ans","https://www.tunisianet.com.tn/388810-large/teleeviseur-telefunken-32-led-hd-google-tv-noir-recepteur-integre.jpg"
"1769332746-10","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur TELEFUNKEN 40"" Full HD avec Récepteur intégré / TV40C7","https://www.tunisianet.com.tn/televiseurs/85564-televiseur-telefunken-40-full-hd-avec-recepteur-integre-tv40c7.html","Téléviseur TELEFUNKEN 40"" Full HD avec Récepteur intégré / TV40C7","569,000 DT","Téléviseur TELEFUNKEN 40"" Full HD - Résolution : 1920 x 1080 Pixels - Taux de rafraîchissement : 60 Hz - Luminosité : 200 nits - Transmission Numérique Terrestre ""TNT"" - Dolby Digital + - Sortie Audio : 8W x 8W - Connecteurs : 2x HDMI, 2x USB, 1x Mini Av, 1x Prise Casque 3.5mm - Récepteur intégré - Dimensions : 892.0 x 510.6 x 74.8mm - Garantie 3ans *(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/427083-large/televiseur-telefunken-40-full-hd-avec-recepteur-integre-tv40c7.jpg"
"1769332749-11","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV MAXWELL 40"" QLED FULL HD AVEC RÉCEPTEUR INTÉGRÉ","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/91205-tv-maxwell-40-qled-full-hd-avec-recepteur-integre-.html","TV MAXWELL 40"" QLED FULL HD AVEC RÉCEPTEUR INTÉGRÉ","569,000 DT","TV MAXWELL 40"" M20 Full HD QLED avec Récepteur Intégré - Résolution : 1920 x 1080 pixels Full HD - Taux de rafraichissement : 60Hz - Haut parleurs : 2 × 8W - Contraste : 5000:1 - Luminosité : 250 nits - Audio Dolby - Frameless - Connecteurs : 3 x HDMI, 2x USB,1x AV IN, 1x DVB_S/S2, 1 x DVB_T/C/T2, 1x COAXIAL - Dimensions : 891.4 x 564 x 179.7 mm - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/456644-large/tv-maxwell-40-qled-full-hd-avec-recepteur-integre-.jpg"
"1769332751-12","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV MAXWELL 40"" LED FULL HD AVEC RÉCEPTEUR INTÉGRÉ + Livraison + Installation et Mise en Marche Gratuites","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/73365-tv-maxwell-40-led-full-hd-avec-recepteur-integre-livraison-installation-et-mise-en-marche-gratuites.html","TV MAXWELL 40"" LED FULL HD AVEC RÉCEPTEUR INTÉGRÉ + Livraison + Installation et Mise en Marche Gratuites","579,000 DT","TV MAXWELL 40"" M20 Full HD avec Récepteur Intégré - Résolution : Full HD 1920 x 1080 pixels - Haut parleurs : 2 × 8W - Frameless - Audio Dolby - Connecteurs: 3 x HDMI, 2 x USB,1x AV IN, 1x DVB_S/S2, 1 x DVB_T/T2, 1x COAXIAL - Dimensions : 903.4 x517.4 x78.1 mm - Poids : 5,66 kg - Garantie 5 ans 
+ Livraison + Installation et Mise en Marche Gratuites*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/447749-large/tv-maxwell-40-led-full-hd-avec-recepteur-integre-livraison-installation-et-mise-en-marche-gratuites.jpg"
"1769332753-13","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV TCL S5K 32"" QLED FULL HD Smart Google Tv Noir","https://www.tunisianet.com.tn/televiseurs/91099-tv-tcl-s5k-32-qled-full-hd-smart-google-tv-noir.html","TV TCL S5K 32"" QLED FULL HD Smart Google Tv Noir","589,000 DT","Tv TCL 32"" QLED - Taux de rafraîchissement : 60Hz - Système d'exploitation : Google TV - Résolution : 1920 × 1080 Pixels Full HD - Rapport de contraste : 4000:1 - HDR 10+ - Puissance audio : 2x8w - Chaîne sonore : 2,0CH - Audio Dolby - Montage mural VESA : 100 x 100mm - Connectivité : Wi-Fi 4, Bluetooth 5.0 - Récepteur intégré - Connecteurs : 2x HDMI 1.4, 1x USB 2.0, 1x RJ45 - Poids Net : 3.15 Kg - Dimensions : 715 x 180 x 465 mm (avec support), 715 x 75 x 422 mm (Sans Support) - Garantie 2ans *(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/455892-large/tv-tcl-s5k-32-qled-full-hd-smart-google-tv-noir.jpg"
"1769332756-14","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV BIOLUX 40'' ECO40R Full HD + Récepteur intégré","https://www.tunisianet.com.tn/televiseurs/79285-tv-biolux-40-eco40r-full-hd-recepteur-integre.html","TV BIOLUX 40'' ECO40R Full HD + Récepteur intégré","599,000 DT","TV BIOLUX 40"" Full HD - Résolution : 1920 x 1080 Pixels -  Aspet ratio 16:9 - Contraste 5000:1 - Brillance : 220cd/m²  - Angle de vue : 170°x170° - Récepteur intégré - Connecteurs: 3x HDMI, 2x USB - Couleur : Noir - Garantie 3ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/394209-large/tv-biolux-40-eco40r-full-hd-recepteur-integre.jpg"
"1769332758-15","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV TELEFUNKEN 42"" W3 Full HD / TV42W3 / GARANTIE 3ANS","https://www.tunisianet.com.tn/televiseurs/81251-tv-telefunken-42-w3-full-hd-tv42w3.html","TV TELEFUNKEN 42"" W3 Full HD / TV42W3 / GARANTIE 3ANS","649,000 DT","TV TELEFUNKEN 42"" Full HD - Résolution : 1920 x 1080 Pixels - Taux de rafraîchissement : 60 Hz - Luminosité : 200 nits - Dolby Digital + - Sortie Audio : 8W x 8W - Connecteurs : 3x HDMI, 2x USB, 1x AV, 1x Prise casque, 1x Entrée RF - Dimensions (LxHxP) : 944.8 x 573.4 x 211.5mm (Avec Pieds), 944.8 x 530.7 x 70.4mm (Sans Pieds) - Couleur : Noir - Garantie 3 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/404273-large/tv-telefunken-42-w3-full-hd-tv42w3.jpg"
"1769332760-16","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur MAXWELL 40"" Full HD GOOGLE TV avec RECEPTEUR INTEGRE SMART / MAX-40MG60","https://www.tunisianet.com.tn/televiseurs/84339-televiseur-maxwell-40-full-hd-google-tv-avec-recepteur-integre-smart-max-40mg60.html","Téléviseur MAXWELL 40"" Full HD GOOGLE TV avec RECEPTEUR INTEGRE SMART / MAX-40MG60","669,000 DT","Téléviseur MAXWELL 40"" - Récepteur Intègre - Résolution : 1920 x 1080 Pixels Full HD -  Système d'exploitation : Google TV - Google assistant intégré - Fonctionne avec Hey Google - Google CAST - Récepteur intégré - Puissance Audio : 30W - Fréquence native de la dalle : 50Hz/ 60 Hz  - Angle de vision (H/V) : 178° - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/420078-large/televiseur-maxwell-40-full-hd-google-tv-avec-recepteur-integre-smart-max-40mg60.jpg"
"1769332763-17","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV MAXWELL 43"" QLED FULL HD AVEC RÉCEPTEUR INTÉGRÉ","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/91206-tv-maxwell-43-qled-full-hd-avec-recepteur-integre-.html","TV MAXWELL 43"" QLED FULL HD AVEC RÉCEPTEUR INTÉGRÉ","679,000 DT","TV MAXWELL 43"" M20 Full HD QLED avec Récepteur Intégré - Résolution : 1920 x 1080 pixels Full HD - Taux de rafraichissement : 60Hz - Haut parleurs : 2 × 8W - Contraste : 5000:1 - Luminosité : 250 nits - Audio Dolby - Frameless - Connecteurs : 3 x HDMI, 2x USB,1x AV IN, 1x DVB_S/S2, 1 x DVB_T/C/T2, 1x COAXIAL - Dimensions : 954.1 x 180 x 609 mm - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/456646-large/tv-maxwell-43-qled-full-hd-avec-recepteur-integre-.jpg"
"1769332765-18","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur TELEFUNKEN 43"" Full HD avec Récepteur intégré","https://www.tunisianet.com.tn/televiseurs/91414-televiseur-telefunken-43-full-hd-avec-recepteur-integre-.html","Téléviseur TELEFUNKEN 43"" Full HD avec Récepteur intégré","679,000 DT","Téléviseur TELEFUNKEN 43"" Full HD - Résolution : 1920 x 1080 Pixels - Taux de rafraîchissement : 60 Hz - Luminosité : 200 nits - Transmission Numérique Terrestre ""TNT"" - Dolby Digital + - Sortie Audio : 2 x 8W - Connecteurs : 2x HDMI, 2x USB, 1x Prise Casque 3.5mm - Récepteur intégré - Poids : 5.5 Kg - Dimensions : 954.5 x 611.3 x 214.4mm (avec pieds), 954.5 x 558.6 x 75.4mm (sans pieds) - Garantie 3ans *(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/457394-large/televiseur-telefunken-43-full-hd-avec-recepteur-integre-.jpg"
"1769332768-19","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur TELEFUNKEN 40"" Full HD Google TV AVEC RECEPTEUR INTEGRE (TV40E3E)","https://www.tunisianet.com.tn/televiseurs/77886-televiseur-telefunken-40-full-hd-google-tv-avec-recepteur-integre-tv40e3e.html","Téléviseur TELEFUNKEN 40"" Full HD Google TV AVEC RECEPTEUR INTEGRE (TV40E3E)","679,000 DT","Téléviseur TELEFUNKEN 40"" - Résolution : 1920 x 1080 Pixels Full HD - Système d'exploitation : ANDROID 11 - Fréquence de rafraîchissement : 60 Hz - Luminosité 200 nits - Processeur : Quad-Core 1.5GHz - HDR10 - Récepteur intégré - Assistant Google - Sortie Audio : 8W x 2 - 2 x HDMI, 2 x USB, 1 x RJ45 - Wi-Fi 5G + 2.4G, Bluetooth 5.0  Couleur : Noir - Dimensions : 89.5 x 51 x 8.5cm - Garantie 3 ans 

+ Livraison + Installation et Mise en Marche Gratuites*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/385326-large/televiseur-telefunken-40-full-hd-google-tv-avec-recepteur-integre-tv40e3e.jpg"
"1769332770-20","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV 43"" ECOSAT T2 LED Full HD / Noir + Récepteur Gratuit","https://www.tunisianet.com.tn/televiseurs/91916-tv-43-ecosat-t2-led-full-hd-noir-recepteur-gratuit.html","TV 43"" ECOSAT T2 LED Full HD / Noir + Récepteur Gratuit","689,000 DT","TV 43"" ECOSAT T2 - Résolution : 1920 x 1080 Pixels LED Full HD - Technologie d'affichage : LED - Design : Écran plat avec des bordures fines- parfait pour une installation murale ou sur meuble TV - Alimentation : 100–240V ~ 50/60Hz - visionnage en 2D avec couleurs naturelles - Connecteurs : HDMI, USB, Audio, Entrées Vidéo, Tuner - Poids brut (avec emballage) : 8,6 kg - Poids net : 6,8 kg - Dimensions de l'emballage : 1059 × 630 mm - Couleur : Noir - Garantie 2 ans  
+ Recepteur Ecosat Fun 40 Lite Offert (G-FUN40LITE)
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/460046-large/tv-43-ecosat-t2-led-full-hd-noir-recepteur-gratuit.jpg"
"1769332772-21","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV SAMSUNG 32"" HD SMART TV / H5000F","https://www.tunisianet.com.tn/televiseurs/88610-tv-samsung-43-full-hd-smart-tv-f6000f.html","TV SAMSUNG 32"" HD SMART TV / H5000F","699,000 DT","Tv Samsung 32"" HD Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (1366 x 768 Pixels) - Moteur d'images : Hyper Réel - HDR 10+ - Méga Contraste - Micro gradation : Micro Dimming Pro - Son adaptatif - Puissance Sonore : 10W - Type de haut Parleur : 2CH - Technologie Object Tracking Sound OTS Lite - Bixby (compatible voix) - Navigateur Internet - SmartThings Hub - Connecteurs : 2x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5, Bluetooth - VESA : 200 x 200 mm - Dimensions (LxHxP) : 733,2 x 451,8 x 117,3 mm (avec Support), 733,2 x 438,9 x 72,2 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/442885-large/tv-samsung-43-full-hd-smart-tv-f6000f.jpg"
"1769332775-22","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV 40"" TELEFUNKEN E3F Full HD GOOGLE TV AVEC RÉCEPTEUR INTÉGRÉ","https://www.tunisianet.com.tn/tv-son-photos/90742-tv-40-telefunken-e3f-full-hd-google-tv-avec-recepteur-integre.html","TV 40"" TELEFUNKEN E3F Full HD GOOGLE TV AVEC RÉCEPTEUR INTÉGRÉ","699,000 DT","TV TELEFUNKEN 40"" E3F Full HD - Résolution : 1920 x 1080 Pixels Full HD - Système d'explopitation : Google TV - Processeur Quad Core ARM Cortex A55x4 (1.5GHz) - Dolby Audio - Sortie Audio : 2 x 10W - Stockage : 8Go - Ram : 1Go - Connecteurs : 2x HDMI, 2x USB, 1x RJ45 - Fonction : trouver ma télécommande - Connectivité : Wi-Fi Dual (2.4GHz/5GHz), Bluetooth 5 - Avec Récepteur intégré - Vesa : 200 x 100 mm - Dimensions : 89.5 x 51 x 8.5 cm - Garantie 3 ans","https://www.tunisianet.com.tn/453990-large/tv-40-telefunken-e3f-full-hd-google-tv-avec-recepteur-integre.jpg"
"1769332778-23","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","TV Samsung 32 "" Série 5 Smart TV / HD / Wifi","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/52643-tv-samsung-32-serie-5-smart-tv-hd-wifi-abonnement-offert.html","TV Samsung 32 "" Série 5 Smart TV / HD / Wifi","699,000 DT","TV Samsung 32"" HD Série 5 - Wifi - Résolution 1366 x 768p - 1x USB - 2x HDMI - 1x RJ45 - Type Haut Parleur: 2CH - Technologie Hyper Real - HDR -  1x entrée AV, 1x entrée composante (Y / Pb / Pr), 1x Sortie Audio - Game Mode - ConnectShare (USB 2.0) - Dimensions avec support: 737.4 x 438.0 x 74.1 mm - Garantie 2 ans
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/385327-large/tv-samsung-32-serie-5-smart-tv-hd-wifi-abonnement-offert.jpg"
"1769332780-24","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur MAXWELL 43"" Full HD Smart Google TV avec RECEPTEUR INTEGRE / MAX-43MG60","https://www.tunisianet.com.tn/televiseurs/84358-televiseur-maxwell-43-full-hd-smart-google-tv-avec-recepteur-integre-max-43mg60.html","Téléviseur MAXWELL 43"" Full HD Smart Google TV avec RECEPTEUR INTEGRE / MAX-43MG60","799,000 DT","Téléviseur MAXWELL 43"" Smart - Récepteur Intègre - Résolution : 1920 x 1080 Pixels Full HD - Système d'exploitation : Google TV - Google assistant intégré - Fonctionne avec Hey Google - Google CAST - Puissance Audio : 30W - Dolby Audio - Fréquence native de la dalle : 50Hz/ 60 Hz - Télécommande vocale - Angle de vision (H/V) : 178° - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/420143-large/televiseur-maxwell-43-full-hd-smart-google-tv-avec-recepteur-integre-max-43mg60.jpg"
"1769332783-25","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Téléviseur MAXWELL 43"" QLED Full HD Smart Google TV avec RECEPTEUR INTEGRE / MAX-Q43MG60","https://www.tunisianet.com.tn/televiseurs/91894-televiseur-maxwell-43-qled-full-hd-smart-google-tv-avec-recepteur-integre-max-q43mg60.html","Téléviseur MAXWELL 43"" QLED Full HD Smart Google TV avec RECEPTEUR INTEGRE / MAX-Q43MG60","829,000 DT","Téléviseur MAXWELL 43"" QLED Smart Google TV - Récepteur Intègre - Résolution : 1920 x 1080 Pixels Full HD - Système d'exploitation : Google TV - Google assistant intégré - Fonctionne avec Hey Google - Google CAST - Puissance Audio : 30W - Dolby Audio - Fréquence native de la dalle : 50Hz/ 60 Hz - Télécommande vocale - Angle de vision (H/V) : 178° - Garantie 5 ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/459951-large/televiseur-maxwell-43-qled-full-hd-smart-google-tv-avec-recepteur-integre-max-q43mg60.jpg"
"1769332785-26","https://www.tunisianet.com.tn/665-televiseurs?page=6&order=product.price.desc","Tv TCL S5K 40'' QLED Full HD SMART Google TV / avec Récepteur intégré / 40S5K","https://www.tunisianet.com.tn/televiseurs/86823-tv-tcl-s5k-40-qled-full-hd-smart-google-tv-avec-recepteur-integre-40s5k.html","Tv TCL S5K 40'' QLED Full HD SMART Google TV / avec Récepteur intégré / 40S5K","829,000 DT","Tv TCL 40"" QLED - Taux de rafraîchissement : 60Hz - Système d'exploitation : Google TV - Résolution : 1920 × 1080 Pixels Full HD - Rapport de contraste : 5000:1 - HDR 10+ - Puissance audio : 2x8w - Chaîne sonore : 2,0CH - Audio Dolby - Montage mural VESA : 100*100mm - Connectivité : Wi-Fi 4, Bluetooth 5.0 - Récepteur intégré - Connecteurs : 2x HDMI 1.4, 1x USB 2.0, 1x RJ45 - Poids Net : 4.63Kg - Dimensions : 892 x 184 x 558 mm (avec support), 892 x 77 x 507 mm (Sans Support) - Garantie 2ans *(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/455898-large/tv-tcl-s5k-40-qled-full-hd-smart-google-tv-avec-recepteur-integre-40s5k.jpg"
