web-scraper-order,web-scraper-start-url,category_women,category_women-href,category_men,category_men-href,category_kids,category_kids-href,product,product-href,name,price,description,image_url-src,product_men,product_men-href,name_men,price_men,description_men,image_url_men-src,product_women,product_women-href,name_women,price_women,description_women,image_url_women-src
"1769176110-44","https://www.lefties.com/tn/","","","","","View Boy","https://www.lefties.com/tn/kids/boy/new-in-c1030661600.html","","https://www.lefties.com/tn/kids/boy/new-in/distressed-print-sweatshirt-c1030661600p720250596.html?colorId=812&style=02&parentId=736355438","Distressed print sweatshirt","39.90 TND","Long sleeve sweatshirt with a round neck. Featuring different distressed-effect front prints. Made of stretchy fabric with a soft brushed interior.","https://static.lefties.com/assets/public/a1dd/5576/15b3458c9e0e/a214bc2f882d/0105070381202-A1/0105070381202-A1.jpg?ts=1768557686662&w=400&f=auto","","","","","","","","","","","",""
"1769176112-45","https://www.lefties.com/tn/","","","","","View Boy","https://www.lefties.com/tn/kids/boy/new-in-c1030661600.html","","https://www.lefties.com/tn/kids/boy/new-in/quilted-jacket-c1030661600p720261238.html?colorId=490&style=01&parentId=730284209","Quilted jacket","89.90 TND","Quilted jacket with a hood. Featuring two side pockets and a zip fastening with a chin guard. The cuffs and hem have elasticated trims.","https://static.lefties.com/assets/public/93e8/bddc/6cfa41ceb870/a36ff526b5ee/01810706490-A5/01810706490-A5.jpg?ts=1763729746626&w=400&f=auto","","","","","","","","","","","",""
"1769176115-46","https://www.lefties.com/tn/","","","","","View Boy","https://www.lefties.com/tn/kids/boy/new-in-c1030661600.html","","https://www.lefties.com/tn/kids/boy/new-in/quilted-jacket-c1030661600p720261238.html?colorId=401&style=08&parentId=736355433","Quilted jacket","89.90 TND","Quilted jacket with a hood. Featuring two side pockets and a zip fastening with a chin guard. The cuffs and hem have elasticated trims.","https://static.lefties.com/assets/public/7705/054d/3d2e43d68364/4106d7fb0771/0181070040108-A1/0181070040108-A1.jpg?ts=1768557688958&w=400&f=auto","","","","","","","","","","","",""
"1769176117-47","https://www.lefties.com/tn/","","","","","View Boy","https://www.lefties.com/tn/kids/boy/new-in-c1030661600.html","","https://www.lefties.com/tn/kids/boy/new-in/quilted-jacket-c1030661600p720261238.html?colorId=401&style=09&parentId=736354969","Quilted jacket","89.90 TND","Quilted jacket with a hood. Featuring two side pockets and a zip fastening with a chin guard. The cuffs and hem have elasticated trims.","https://static.lefties.com/assets/public/227e/d079/3e9d459abde5/0499a8d9f247/0181070040109-A1/0181070040109-A1.jpg?ts=1768557690473&w=400&f=auto","","","","","","","","","","","",""
"1769176120-48","https://www.lefties.com/tn/","","","","","View Boy","https://www.lefties.com/tn/kids/boy/new-in-c1030661600.html","","https://www.lefties.com/tn/kids/boy/new-in/plain-plush-trousers-c1030661600p720253001.html?colorId=411&style=06&parentId=736354967","Plain plush trousers","29.90 TND","Basic relaxed fit tracksuit bottoms with an elasticated drawstring waistband. The hem is finished with ribbed cuffs for a better fit. Made of an elastic cotton fabric with a soft brushed interior.","https://static.lefties.com/assets/public/5a5b/4772/b12c4b328304/0ae6087dd1d9/0104570141106-A1/0104570141106-A1.jpg?ts=1768557683508&w=400&f=auto","","","","","","","","","","","",""
"1769176125-49","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","3-PACK","https://www.lefties.com/tn/kids/girl/new-in/pack-of-3-sports-tops-c1030661599p720278299.html?colorId=685&parentId=720281954","Pack of 3 sports tops","39.90 TND","Pack of 3 tops with a round neck and wide straps. They are made of stretchy cotton fabric with a wide elastic band.

COORDINATED GARMENTS
Pair them with their matching co-ord briefs.","https://static.lefties.com/assets/public/6673/2fbb/b12743dea0a0/3c68a1a551de/01235122685-A6/01235122685-A6.jpg?ts=1765374150233&w=400&f=auto","","","","","","","","","","","",""
"1769176127-50","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/printed-t-shirt-c1030661599p720250960.html?colorId=251&parentId=720254872","Printed T-shirt","29.90 TND","Long sleeve T-shirt with a round neck. Features a print on the front of the garment and is made of 100% cotton fabric.","https://static.lefties.com/assets/public/a70d/015d/c602463c8296/fb36859d14e0/01039100251-A5/01039100251-A5.jpg?ts=1762418543974&w=400&f=auto","","","","","","","","","","","",""
"1769176130-51","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/angel-and-stitch-%C2%A9disney-heart-sweatshirt-c1030661599p720251163.html?colorId=406&parentId=720254914","Angel and Stitch ©Disney heart sweatshirt","69.90 TND","Round neck, long sleeve sweatshirt with heart patches. Featuring a large Angel and Stitch ©Disney print on the front. Made of a stretch cotton fabric with a soft brushed interior.

COORDINATED GARMENTS","https://static.lefties.com/assets/public/17d3/2d7e/69b247a4a2c4/b79f2560ffea/05054176406-A6/05054176406-A6.jpg?ts=1765306143827&w=400&f=auto","","","","","","","","","","","",""
"1769176132-52","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","2-PACK","https://www.lefties.com/tn/kids/girl/new-in/2-pack-of-combined-shimmery-tights-c1030661599p720277155.html?colorId=600&parentId=720281739","2-pack of combined shimmery tights","39.90 TND","Pack of 2 pairs of 50 denier tights; they feature different glitter details.","https://static.lefties.com/assets/public/23c0/fa7b/92024473a6e0/3cf015dc0a57/01250102600-A5/01250102600-A5.jpg?ts=1765306125244&w=400&f=auto","","","","","","","","","","","",""
"1769176135-53","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","2-PACK","https://www.lefties.com/tn/kids/girl/new-in/2-pack-of-combined-shimmery-tights-c1030661599p720277155.html?colorId=064&parentId=720281740","2-pack of combined shimmery tights","39.90 TND","Pack of 2 pairs of 50 denier tights; they feature different glitter details.","https://static.lefties.com/assets/public/2ebc/3b83/9b0f4417adbe/4647ab4849a6/01250101064-A5/01250101064-A5.jpg?ts=1768477314288&w=400&f=auto","","","","","","","","","","","",""
"1769176138-54","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/heart-shoulder-bag-c1030661599p720280521.html?colorId=050&parentId=720282360","Heart shoulder bag","65.90 TND","Girl's shoulder bag. Available in several colors.

Height x Length x Width: 12 x 20 x 4 cm.","https://static.lefties.com/assets/public/6447/e969/b8fe40a8ac05/b497de47f6a5/16200690050-A1/16200690050-A1.jpg?ts=1758202206126&w=400&f=auto","","","","","","","","","","","",""
"1769176140-55","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/barbie%E2%84%A2-crossbody-bag-c1030661599p730258193.html?colorId=092&parentId=730264507","Barbie™ crossbody bag","65.90 TND","Girl's crossbody bag.

Height x Length x Width: 15 x 13 x 5 cm.","https://static.lefties.com/assets/public/82ce/d23b/273d4350808a/ecedbcfc125f/16190690092-A1/16190690092-A1.jpg?ts=1757662793785&w=400&f=auto","","","","","","","","","","","",""
"1769176143-56","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/rhinestone-wide-leg-jeans-c1030661599p720265671.html?colorId=800&parentId=720273182","Rhinestone wide-leg jeans","79.90 TND","Loose-fitting denim trousers. Features five pockets and a metal button and zipper closure. They are made of 100% cotton denim fabric with rhinestone appliqués on the front.","https://static.lefties.com/assets/public/1531/6817/ca3745128784/ed9dc181014f/01410101800-A5/01410101800-A5.jpg?ts=1765784148086&w=400&f=auto","","","","","","","","","","","",""
"1769176145-57","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/embroidered-textured-shirt-c1030661599p720268061.html?colorId=250&parentId=720273585","Embroidered textured shirt","69.90 TND","Puff long sleeve shirt with elastic cuff and round neck. It features a front button fastening and is made of 100% cotton double gauze textured fabric with floral embroidery.","https://static.lefties.com/assets/public/d53e/d7be/b0244c22b235/b9a173b85337/01900109250-A5/01900109250-A5.jpg?ts=1762508094225&w=400&f=auto","","","","","","","","","","","",""
"1769176148-58","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/embroidered-textured-shirt-c1030661599p720268061.html?colorId=437&parentId=720273584","Embroidered textured shirt","69.90 TND","Puff long sleeve shirt with elastic cuff and round neck. It features a front button fastening and is made of 100% cotton double gauze textured fabric with floral embroidery.","https://static.lefties.com/assets/public/5271/f5ec/28fb4673ab98/a3976b77f76e/01900109437-A5/01900109437-A5.jpg?ts=1762508094077&w=400&f=auto","","","","","","","","","","","",""
"1769176150-59","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/embroidered-textured-shirt-c1030661599p720268061.html?colorId=653&parentId=720273583","Embroidered textured shirt","69.90 TND","Puff long sleeve shirt with elastic cuff and round neck. It features a front button fastening and is made of 100% cotton double gauze textured fabric with floral embroidery.","https://static.lefties.com/assets/public/53d6/223e/d2184281b084/3bc2b73ae941/01900109653-A5/01900109653-A5.jpg?ts=1762508098739&w=400&f=auto","","","","","","","","","","","",""
"1769176153-60","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/pack-striped-shirt-with-ribbed-t-shirt-c1030661599p720267942.html?colorId=046&style=01&parentId=736355449","Pack striped shirt with ribbed T-shirt","79.90 TND","Set consisting of a striped shirt and a sleeveless T-shirt, sewn together at the shoulders. The shirt has a lapel collar with a chest pocket and a central button closure. The inner T-shirt is ribbed, with a round neck and sleeveless. Both garments are made of 100% cotton fabric.","https://static.lefties.com/assets/public/4224/5594/a05642d782bd/d178088b11c3/0190010804601-A1/0190010804601-A1.jpg?ts=1768561887514&w=400&f=auto","","","","","","","","","","","",""
"1769176155-61","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/pack-striped-shirt-with-ribbed-t-shirt-c1030661599p720267942.html?colorId=044&parentId=720273558","Pack striped shirt with ribbed T-shirt","79.90 TND","Set consisting of a striped shirt and a sleeveless T-shirt, sewn together at the shoulders. The shirt has a lapel collar with a chest pocket and a central button closure. The inner T-shirt is ribbed, with a round neck and sleeveless. Both garments are made of 100% cotton fabric.","https://static.lefties.com/assets/public/bbfa/4d01/a43442cd822c/452fb698b9ab/01900108044-A9/01900108044-A9.jpg?ts=1768206161012&w=400&f=auto","","","","","","","","","","","",""
"1769176157-62","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/pack-striped-shirt-with-ribbed-t-shirt-c1030661599p720267942.html?colorId=046&parentId=720273559","Pack striped shirt with ribbed T-shirt","79.90 TND","Set consisting of a striped shirt and a sleeveless T-shirt, sewn together at the shoulders. The shirt has a lapel collar with a chest pocket and a central button closure. The inner T-shirt is ribbed, with a round neck and sleeveless. Both garments are made of 100% cotton fabric.","https://static.lefties.com/assets/public/c475/c844/66d34d489e43/3c4abf34fa56/01900108046-A9/01900108046-A9.jpg?ts=1768206160984&w=400&f=auto","","","","","","","","","","","",""
"1769176160-63","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/pack-striped-shirt-with-ribbed-t-shirt-c1030661599p720267942.html?colorId=046&style=02&parentId=736355457","Pack striped shirt with ribbed T-shirt","79.90 TND","Set consisting of a striped shirt and a sleeveless T-shirt, sewn together at the shoulders. The shirt has a lapel collar with a chest pocket and a central button closure. The inner T-shirt is ribbed, with a round neck and sleeveless. Both garments are made of 100% cotton fabric.","https://static.lefties.com/assets/public/3d46/56dc/922043b3aaf9/2f53284be93b/0190010804602-A1/0190010804602-A1.jpg?ts=1768561880315&w=400&f=auto","","","","","","","","","","","",""
"1769176163-64","https://www.lefties.com/tn/","","","","","View Girl","https://www.lefties.com/tn/kids/girl/new-in-c1030661599.html","","https://www.lefties.com/tn/kids/girl/new-in/wide-leg-seam-jeans-c1030661599p720275951.html?colorId=405&parentId=720281496","Wide-leg seam jeans","79.90 TND","Long five-pocket denim trousers with a metal button and zip front fastening. They feature a wide leg and a straight seam detail. Made of 100% cotton denim fabric.","https://static.lefties.com/assets/public/cb4c/be81/fd944c7ab8b3/e2c8345d0be5/01400103405-A6/01400103405-A6.jpg?ts=1765306127951&w=400&f=auto","","","","","","","","","","","",""
